City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
320,tateyama,34.9833,139.8667,27.49000000000001,84,0,5.53,JP,1691185778
321,dongsheng,39.8161,109.9776,20.890000000000043,64,7,2.98,CN,1691185779
322,kismayo,-0.3582,42.5454,24.420000000000016,83,88,8.56,SO,1691185781
323,antofagasta,-23.65,-70.4,18.600000000000023,82,16,2.33,CL,1691185610
324,cannonvale,-20.2833,148.7,17.660000000000025,86,46,7.03,AU,1691185783
325,laojunmiao,39.8333,97.7333,20.620000000000005,41,100,6.05,CN,1691185784
326,sitangkai,4.6628,119.3928,28.950000000000045,73,8,3.62,PH,1691185784
327,birzebbuga,35.8258,14.5269,28.379999999999995,78,0,2.57,MT,1691185785
328,greymouth,-42.4667,171.2,8.150000000000034,82,100,2.51,NZ,1691185788
329,heunghae,36.1125,129.3522,26.939999999999998,81,0,1.4,KR,1691185789
330,lazaro cardenas,17.9583,-102.2,25.980000000000018,86,100,4.25,MX,1691185790
331,yunak,38.8142,31.7322,24.30000000000001,28,0,1.86,TR,1691185790
332,bairnsdale,-37.8333,147.6167,8.920000000000016,80,42,0.45,AU,1691185791
333,nola,40.922,14.5329,25.090000000000032,90,96,3.32,IT,1691185791
334,gisborne,-38.6533,178.0042,11.480000000000018,72,67,3.49,NZ,1691185792
335,ar rutbah,33.0381,40.2848,30.05000000000001,33,0,3.73,IQ,1691185792
336,la'ie,21.6477,-157.9253,30.980000000000018,67,12,6.25,US,1691185793
337,dunedin,-45.8742,170.5036,7.82000000000005,86,95,3.13,NZ,1691185793
338,hadibu,12.65,54.0333,26.03000000000003,79,100,10.05,YE,1691185794
339,kenai,60.5544,-151.2583,16.189999999999998,67,100,3.09,US,1691185794
340,azul,-36.777,-59.8585,7.990000000000009,50,0,2.3,AR,1691185797
341,kirsehir,39.3333,34.1667,18.670000000000016,49,0,2.21,TR,1691185800
342,heihe,50.2441,127.4902,13.32000000000005,65,100,1.75,CN,1691185800
343,concepcion,-36.827,-73.0498,13.890000000000043,54,0,4.12,CL,1691185608
344,mantua,45.1667,10.7833,19.53000000000003,89,100,0.89,IT,1691185801
345,sisimiut,66.9395,-53.6735,6.170000000000016,86,99,1.95,GL,1691185801
346,saint-philippe,-21.3585,55.7679,19.77000000000004,82,98,7.49,RE,1691185802
347,luco dei marsi,41.957,13.4736,16.430000000000007,85,92,1.67,IT,1691185803
348,forquilha,-3.7983,-40.2606,27.660000000000025,54,85,3.83,BR,1691185804
349,ulladulla,-35.35,150.4667,16.450000000000045,64,100,3.19,AU,1691185805
350,kavieng,-2.5744,150.7967,27.730000000000018,79,70,4.37,PG,1691185805
351,borskoye,53.0333,51.7167,20.77000000000004,63,10,0.65,RU,1691185806
352,barcelos,41.5388,-8.6151,23.160000000000025,60,7,2.86,PT,1691185806
353,zarate,-34.0981,-59.0286,14.420000000000016,56,49,2.25,AR,1691185807
354,bayanhongor,46.7167,100.1167,10.230000000000018,78,43,0.43,MN,1691185808
355,grand falls-windsor,48.9332,-55.6649,21.860000000000014,55,16,1.1,CA,1691185808
356,kerman,30.2832,57.0788,25.920000000000016,13,0,3.09,IR,1691185809
357,sitka,57.0531,-135.33,18.939999999999998,72,20,2.57,US,1691185809
358,pisco,-13.7,-76.2167,21.03000000000003,68,0,4.63,PE,1691185810
359,al jubayl,27.0112,49.6583,35.30000000000001,32,1,6.03,SA,1691185810
360,ketchikan,55.3422,-131.6461,23.260000000000048,49,0,4.63,US,1691185811
361,san pedro de jujuy,-24.2313,-64.8661,26.05000000000001,44,0,2.51,AR,1691185811
362,chonchi,-42.6128,-73.8092,8.560000000000002,95,87,1.27,CL,1691185812
363,mata-utu,-13.2816,-176.1745,27.640000000000043,77,95,7.35,WF,1691185812
364,warrnambool,-38.3833,142.4833,8.520000000000039,66,88,6.55,AU,1691185813
365,arauca,7.0847,-70.7591,25.980000000000018,89,20,2.06,CO,1691185814
366,novyy turtkul',41.55,61.0167,24.950000000000045,20,1,3.98,UZ,1691185814
367,palu,-0.8917,119.8707,23.950000000000045,95,14,1.36,ID,1691185815
368,sao vicente,-23.9631,-46.3919,23.100000000000023,88,100,1.54,BR,1691185815
369,north bend,43.4065,-124.2243,27.910000000000025,68,0,9.26,US,1691185816
370,esikhaleni,-28.871,31.8996,18.150000000000034,71,56,6.57,ZA,1691185817
371,mana,5.6592,-53.7767,26.590000000000032,83,11,4.3,GF,1691185817
372,fale old settlement,-9.3852,-171.2468,27.58000000000004,79,62,5.91,TK,1691185818
373,papao,-17.75,-149.55,26.82000000000005,77,83,6.08,PF,1691185819
374,port macquarie,-31.4333,152.9167,9.379999999999995,73,100,2.37,AU,1691185573
375,port hueneme,34.1478,-119.1951,35.110000000000014,67,0,6.69,US,1691185820
376,naze,28.3667,129.4833,25.510000000000048,92,100,12.83,JP,1691185820
377,timmins,48.4669,-81.3331,19.900000000000034,56,75,6.17,CA,1691185821
378,bandarbeyla,9.4942,50.8122,24.260000000000048,85,65,14.48,SO,1691185821
379,port blair,11.6667,92.75,28.02000000000004,83,75,5.66,IN,1691185822
380,paidha,2.4167,30.9855,17.060000000000002,85,85,1.5,UG,1691185822
381,kitimat,54.0524,-128.6534,27.210000000000036,39,62,1.2,CA,1691185823
382,tarawa,1.419,172.984,27.05000000000001,89,75,0.0,KI,1691185823
383,ubari,26.5921,12.7805,33.35000000000002,15,0,3.47,LY,1691185824
384,fortuna,40.5982,-124.1573,19.810000000000002,75,0,6.17,US,1691185825
385,belaya kalitva,48.17,40.78,25.480000000000018,49,0,2.03,RU,1691185825
386,nova vicosa,-17.8919,-39.3719,22.160000000000025,81,5,3.38,BR,1691185826
387,wakkanai,45.4094,141.6739,15.050000000000011,94,100,4.47,JP,1691185826
388,santa cruz,-17.8,-63.1667,31.03000000000003,35,0,7.2,BO,1691185827
389,brookings,44.3114,-96.7984,30.189999999999998,77,100,6.69,US,1691185684
390,minas de marcona,-15.2119,-75.1103,15.5,65,7,3.66,PE,1691185828
391,zemio,5.0314,25.1361,20.360000000000014,99,100,0.37,CF,1691185829
392,nuku'alofa,-21.1333,-175.2,21.189999999999998,73,100,7.72,TO,1691185829
393,ayacucho,-13.1583,-74.2239,22.920000000000016,21,40,1.54,PE,1691185830
394,eyl,7.9803,49.8164,25.420000000000016,77,25,11.81,SO,1691185832
395,bardai,11.65,7.2333,22.590000000000032,90,80,2.78,NG,1691185832
396,mhango,-3.2833,32.85,20.470000000000027,45,86,3.33,TZ,1691185833
397,mitsamiouli,-11.3847,43.2844,24.910000000000025,77,9,2.64,KM,1691185834
398,puerto varas,-41.3195,-72.9854,8.120000000000005,76,0,6.17,CL,1691185835
399,amnat charoen,15.9167,104.75,23.610000000000014,94,100,3.69,TH,1691185836
400,kiunga,-6.1219,141.2906,22.410000000000025,92,90,1.16,PG,1691185837
401,jiaojiang,28.6803,121.4428,25.5,90,91,2.83,CN,1691185837
402,san andres,12.5847,-81.7006,31.010000000000048,70,40,4.63,CO,1691185838
403,kill devil hills,36.0307,-75.676,25.0,94,100,4.63,US,1691185839
404,senador jose porfirio,-2.5908,-51.9542,29.660000000000025,55,65,1.16,BR,1691185840
405,cooper's town,26.8667,-77.5167,28.5,73,88,3.83,BS,1691185842
406,krasnoturansk,54.3186,91.5639,15.350000000000023,89,74,1.05,RU,1691185842
407,bel ombre,-4.6167,55.4167,25.910000000000025,78,20,6.69,SC,1691185845
408,sweet home,44.3976,-122.7362,31.960000000000036,41,56,3.58,US,1691185578
409,richards bay,-28.783,32.0377,18.260000000000048,72,52,5.67,ZA,1691185809
410,rio grande,-32.035,-52.0986,18.060000000000002,87,31,4.82,BR,1691185688
411,vila velha,-20.3297,-40.2925,21.970000000000027,92,0,2.57,BR,1691185847
412,domna,51.8971,113.1573,9.090000000000032,93,20,2.0,RU,1691185848
413,ciudad bolivar,8.1222,-63.5497,30.760000000000048,60,98,1.35,VE,1691185848
414,dul'durga,50.6761,113.5931,11.600000000000023,84,1,0.72,RU,1691185849
415,korla,41.7597,86.1469,27.420000000000016,21,0,0.97,CN,1691185850
416,kondopoga,62.2057,34.2614,16.82000000000005,96,16,2.11,RU,1691185850
417,queenstown,-31.8976,26.8753,11.590000000000032,45,98,2.24,ZA,1691185851
418,kyosai,34.8503,128.5886,25.980000000000018,83,0,3.07,KR,1691185852
419,guerrero negro,27.9769,-114.0611,24.470000000000027,57,0,9.52,MX,1691185694
420,kungur,57.4368,56.9593,17.200000000000045,83,72,1.09,RU,1691185852
421,glen innes,-29.7333,151.7333,7.939999999999998,76,84,0.88,AU,1691185853
422,mossel bay,-34.1831,22.146,11.960000000000036,83,0,0.96,ZA,1691185854
423,kununurra,-15.7667,128.7333,23.99000000000001,41,100,3.09,AU,1691185854
424,crane,31.3974,-102.3501,38.960000000000036,17,0,5.73,US,1691185855
425,zaozersk,69.4005,32.4476,16.79000000000002,98,100,1.47,RU,1691185855
426,opuwo,-18.0607,13.84,16.910000000000025,32,1,2.85,NA,1691185856
427,srandakan,-7.9386,110.2506,21.53000000000003,88,5,2.03,ID,1691185856
428,vilyuchinsk,52.9306,158.4028,17.150000000000034,75,7,3.38,RU,1691185857
429,miyaly,48.8844,53.7836,27.27000000000004,41,33,2.94,KZ,1691185858
430,abergele,53.2844,-3.5822,14.730000000000018,75,100,2.59,GB,1691185858
431,hafar al-batin,28.4328,45.9708,35.32000000000005,11,0,2.06,SA,1691185859
432,spruce grove,53.5334,-113.9187,24.32000000000005,52,0,3.09,CA,1691185623
433,alexandria,31.2156,29.9553,24.30000000000001,66,0,1.44,EG,1691185860
434,pacific grove,36.6177,-121.9166,24.75,85,20,5.14,US,1691185739
435,zhalantun,48.0,122.7167,15.090000000000032,87,100,7.49,CN,1691185860
436,hanover,52.3705,9.7332,16.629999999999995,94,75,1.03,DE,1691185861
437,pachperwa,27.5167,82.65,26.680000000000007,85,92,2.42,IN,1691185863
438,ceeldheer,3.8488,47.1806,24.58000000000004,86,62,8.69,SO,1691185863
439,tidjikja,18.5564,-11.4271,34.09000000000003,23,30,6.91,MR,1691185864
440,indianola,41.3581,-93.5574,30.0,75,100,4.52,US,1691185864
441,kilindoni,-7.9139,39.6668,24.75,79,21,8.38,TZ,1691185865
442,sabha,27.0377,14.4283,33.05000000000001,15,0,0.64,LY,1691185865
443,saint-pierre,-21.3393,55.4781,21.430000000000007,77,75,8.75,RE,1691185866
444,bahia de kino,28.8333,-111.9333,42.18000000000001,47,0,4.84,MX,1691185867
445,komotini,41.1228,25.3964,28.920000000000016,53,0,2.33,GR,1691185867
446,la ronge,55.1001,-105.2842,22.140000000000043,56,75,7.2,CA,1691185868
447,selfoss,63.9331,-20.9971,11.140000000000043,81,100,1.29,IS,1691185868
448,chilecito,-29.1619,-67.4974,16.510000000000048,42,1,3.22,AR,1691185870
449,kristiansund,63.1115,7.732,13.03000000000003,82,75,1.54,NO,1691185872
450,conde,-7.2597,-34.9075,24.700000000000045,78,0,4.63,BR,1691185873
451,altamira,-3.2033,-52.2064,28.05000000000001,78,0,0.0,BR,1691185588
452,pontianak,-0.0333,109.3333,25.99000000000001,100,75,1.03,ID,1691185809
453,karaton,-6.3424,106.1045,23.0,94,39,0.28,ID,1691185874
454,saldanha,-33.0117,17.9442,8.03000000000003,89,13,3.81,ZA,1691185875
455,felipe carrillo puerto,19.5833,-88.05,34.74000000000001,42,36,4.15,MX,1691185876
456,kaliganj,23.4095,89.1402,26.260000000000048,92,100,3.41,BD,1691185876
457,el bauga,18.262,33.9081,33.31,38,2,3.12,SD,1691185877
458,dodge city,37.7528,-100.0171,34.01000000000005,44,0,0.89,US,1691185877
459,darwin,-12.4611,130.8418,24.99000000000001,78,0,1.03,AU,1691185877
460,doka,13.5167,35.7667,22.170000000000016,89,99,6.84,SD,1691185878
461,wauchope,-31.45,152.7333,9.980000000000018,70,99,0.86,AU,1691185878
462,saint-joseph,-21.3667,55.6167,20.82000000000005,81,82,7.82,RE,1691185879
463,broome,42.2506,-75.833,25.430000000000007,86,100,3.13,US,1691185879
464,tindouf,27.6711,-8.1474,30.25,35,0,8.23,DZ,1691185880
465,nantucket,41.2835,-70.0995,24.08000000000004,83,0,4.63,US,1691185813
466,copala,16.65,-98.9833,29.720000000000027,65,94,5.13,MX,1691185881
467,tolanaro,-25.0319,46.9987,20.04000000000002,68,40,5.14,MG,1691185881
468,mount isa,-20.7333,139.5,18.870000000000005,52,100,2.06,AU,1691185882
469,marrakesh,31.6315,-8.0083,29.04000000000002,39,0,4.63,MA,1691185882
470,cushing,35.9851,-96.767,39.06,36,0,1.54,US,1691185883
471,temryuk,45.2722,37.3811,24.120000000000005,61,0,3.63,RU,1691185883
472,waingapu,-9.6567,120.2641,24.110000000000014,86,17,6.87,ID,1691185884
473,walvis bay,-22.9575,14.5053,11.53000000000003,87,0,0.0,NA,1691185884
474,fabens,31.5023,-106.1586,40.32000000000005,16,1,2.23,US,1691185885
475,acolla,-11.7319,-75.5463,12.390000000000043,48,72,3.24,PE,1691185885
476,taiynsha,53.8478,69.7639,21.620000000000005,65,100,2.0,KZ,1691185886
477,namsos,64.4662,11.4957,13.03000000000003,82,75,2.06,NO,1691185886
478,posto fiscal rolim de moura,-13.0833,-62.2667,29.960000000000036,28,1,1.12,BR,1691185887
479,chirilagua,13.2203,-88.1386,34.83000000000004,38,12,1.88,SV,1691185888
480,shingu,33.7333,135.9833,27.010000000000048,90,83,1.63,JP,1691185888
481,lappeenranta,61.0587,28.1887,19.32000000000005,100,100,3.6,FI,1691185889
482,tangalle,6.024,80.7911,26.090000000000032,91,93,4.3,LK,1691185717
483,qiqihar,47.3408,123.9672,13.660000000000025,94,100,7.84,CN,1691185890
484,neryungri,56.6709,124.6491,14.340000000000032,70,60,1.42,RU,1691185665
485,velez rubio,37.6484,-2.0769,21.49000000000001,81,51,1.29,ES,1691185891
486,portland,45.5234,-122.6762,31.960000000000036,45,75,3.09,US,1691185624
487,ancud,-41.8697,-73.8203,7.28000000000003,81,38,2.66,CL,1691185892
488,katsuura,35.1333,140.3,27.600000000000023,81,0,6.0,JP,1691185892
489,vilhena,-12.7406,-60.1458,32.120000000000005,25,0,3.09,BR,1691185893
490,dhamar,14.5427,44.4051,19.220000000000027,47,90,0.51,YE,1691185893
491,naha,26.2125,127.6811,27.379999999999995,96,75,20.06,JP,1691185894
492,thunder bay,48.4001,-89.3168,22.99000000000001,53,75,5.66,CA,1691185820
493,paramonga,-10.6667,-77.8333,19.879999999999995,76,13,4.84,PE,1691185895
494,cambria,35.5641,-121.0808,34.68000000000001,55,24,6.82,US,1691185896
495,rusape,-18.5278,32.1284,9.57000000000005,86,74,1.94,ZW,1691185896
496,aydarken,39.9443,71.3429,18.08000000000004,45,41,0.98,KG,1691185897
497,anloga,5.7947,0.8973,24.82000000000005,88,21,5.53,GH,1691185897
498,ishigaki,24.3448,124.1572,27.07000000000005,100,75,2.57,JP,1691185897
499,salinopolis,-0.6136,-47.3561,26.760000000000048,80,4,4.76,BR,1691185898
500,bamboo flat,11.7,92.7167,28.05000000000001,83,75,5.66,IN,1691185898
501,la sarre,48.8002,-79.1996,18.410000000000025,60,79,5.46,CA,1691185899
502,filey,54.21,-0.2892,12.82000000000005,90,100,1.88,GB,1691185899
503,cill airne,52.05,-9.5167,13.050000000000011,96,100,3.67,IE,1691185900
504,westport,41.1415,-73.3579,24.900000000000034,79,100,5.66,US,1691185900
505,dulce grande,23.0,-102.1667,25.80000000000001,34,99,8.45,MX,1691185901
506,halifax,44.6453,-63.5724,21.939999999999998,75,23,4.12,CA,1691185733
507,mato verde,-15.3972,-42.8664,24.680000000000007,30,93,2.67,BR,1691185902
508,cadale,2.7603,46.3222,25.180000000000007,83,83,8.71,SO,1691185902
509,calcot,51.4406,-1.0509,15.900000000000034,73,100,1.03,GB,1691185903
510,tarko-sale,64.9225,77.785,15.240000000000009,55,5,4.31,RU,1691185903
511,cestos city,5.46,-9.5828,24.910000000000025,89,73,3.62,LR,1691185904
512,thames,-37.1333,175.5333,11.960000000000036,82,53,1.95,NZ,1691185904
513,taoudenni,22.6783,-3.9836,41.700000000000045,11,29,3.22,ML,1691185905
514,nieuw amsterdam,5.8833,-55.0833,28.900000000000034,80,35,4.53,SR,1691185905
515,vorkuta,67.5,64.0,18.939999999999998,74,9,1.79,RU,1691185905
516,wau,7.7029,27.9953,21.0,97,47,2.9,SS,1691185906
517,kollam,8.8833,76.6,25.230000000000018,87,38,4.11,IN,1691185906
518,bahar,34.9072,48.4414,24.090000000000032,16,20,1.03,IR,1691185907
519,kalemie,-5.9475,29.1947,21.610000000000014,63,22,1.04,CD,1691185907
520,mangawan,24.6833,81.55,25.24000000000001,92,100,5.41,IN,1691185908
521,ta'izz,13.5,44.0,23.629999999999995,54,100,2.23,YE,1691185908
522,beira,-19.8436,34.8389,20.05000000000001,88,75,0.0,MZ,1691185909
523,marsh harbour,26.5412,-77.0636,29.07000000000005,71,82,3.78,BS,1691185909
524,turaif,31.6725,38.6637,27.140000000000043,44,0,9.26,SA,1691185910
525,tynda,55.1667,124.7167,13.25,74,0,0.36,RU,1691185910
526,khandyga,62.6667,135.6,17.58000000000004,59,23,0.14,RU,1691185911
527,touros,-5.1989,-35.4608,25.090000000000032,74,61,7.24,BR,1691185911
528,gorokhovets,56.1947,42.7003,21.110000000000014,84,55,1.97,RU,1691185912
529,boysun,38.2061,67.1986,25.30000000000001,20,0,2.49,UZ,1691185912
530,mandalgovi,45.7625,106.2708,16.910000000000025,74,92,5.5,MN,1691185914
531,brokopondo,4.75,-55.1667,29.53000000000003,65,9,0.27,SR,1691185915
532,nahiyat ash shinafiyah,31.5874,44.6602,35.78000000000003,17,0,4.07,IQ,1691185915
533,ocean city,39.2776,-74.5746,22.140000000000043,88,46,3.13,US,1691185706
534,fauske,67.2588,15.3918,11.54000000000002,90,89,2.75,NO,1691185916
535,barkhan,29.8977,69.5256,27.700000000000045,64,27,2.9,PK,1691185917
536,caibarien,22.5206,-79.4669,31.620000000000005,66,21,4.9,CU,1691185657
537,zabaykal'sk,49.6333,117.3167,11.78000000000003,91,96,2.88,RU,1691185918
538,muisne,0.6,-80.0333,26.220000000000027,83,95,4.4,EC,1691185918
539,horta,38.5333,-28.6333,21.680000000000007,83,35,1.34,PT,1691185765
540,nizhniy odes,63.6445,54.856,16.640000000000043,97,17,2.21,RU,1691185919
541,imperatriz,-5.5264,-47.4917,32.670000000000016,28,89,1.57,BR,1691185919
542,bidbid,23.4079,58.1283,28.700000000000045,37,94,1.1,OM,1691185920
543,torzhok,57.0436,34.9622,17.80000000000001,80,84,2.61,RU,1691185921
544,hanzhong,33.0728,107.0303,22.470000000000027,92,54,0.85,CN,1691185921
